,Date,pr,tas,GWL
0,1990-01-01,0.6,-1.7714285,35.05
1,1990-01-08,0.4,1.8714286,35.08
2,1990-01-15,2.5,5.7000003,35.13
3,1990-01-22,16.0,6.2428575,35.17
4,1990-01-29,2.3,6.457143,35.25
5,1990-02-05,6.7000003,6.0,35.36
6,1990-02-12,16.0,3.7142856,35.43
7,1990-02-19,0.5,9.599999,35.37
8,1990-02-26,36.4,4.0,35.35
9,1990-03-05,9.099999,8.1285715,35.33
10,1990-03-12,0.0,7.3142858,35.35
11,1990-03-19,2.5,9.957143,35.38
12,1990-03-26,0.6,7.057143,35.325
13,1990-04-02,1.1,6.3857145,35.27
14,1990-04-09,10.0,6.2000003,35.25
15,1990-04-16,4.9,8.571428,35.23
16,1990-04-23,7.1,9.5,35.27
17,1990-04-30,0.0,15.885715,35.24
18,1990-05-07,0.90000004,15.471429,35.22
19,1990-05-14,1.9,13.385714,35.15
20,1990-05-21,0.8,13.485715,35.1
21,1990-05-28,10.9,14.185715,35.195
22,1990-06-04,43.6,13.2,35.29
23,1990-06-11,0.2,14.185715,35.34
24,1990-06-18,2.6,17.657143,35.34
25,1990-06-25,17.3,20.657145,35.33
26,1990-07-02,16.1,15.071428,35.27
27,1990-07-09,4.4,16.628572,35.27
28,1990-07-16,0.7,17.342855,35.09
29,1990-07-23,0.1,18.185713,35.02
30,1990-07-30,0.3,22.942858,35.01
31,1990-08-06,0.8,18.457142,35.0
32,1990-08-13,23.800001,17.871428,35.01
33,1990-08-20,14.1,17.071428,34.98
34,1990-08-27,30.1,18.9,34.955
35,1990-09-03,10.1,13.385714,34.93
36,1990-09-10,7.0,12.042857,34.95
37,1990-09-17,10.7,11.242857,34.94
38,1990-09-24,17.4,11.571428,34.92
39,1990-10-01,7.4,12.300001,34.91
40,1990-10-08,0.9,10.457143,34.93
41,1990-10-15,0.2,12.085714,34.9
42,1990-10-22,12.8,5.5142856,34.9
43,1990-10-29,15.0,7.0,34.88
44,1990-11-05,2.8,4.714286,34.88
45,1990-11-12,19.0,8.942857,34.91
46,1990-11-19,9.8,3.042857,34.93
47,1990-11-26,5.4,1.1999999,34.98
48,1990-12-03,3.8,-0.1571429,35.03
49,1990-12-10,17.1,0.4,35.08
50,1990-12-17,4.5,1.0,35.2
51,1990-12-24,13.7,3.7857144,35.31
52,1990-12-31,14.3,5.2285714,35.51
53,1991-01-07,10.6,5.8285713,35.48
54,1991-01-14,0.1,-3.142857,35.46
