,Date,pr,tas,GWL
0,1990-01-01,0.6,-1.7714285,34.31
1,1990-01-08,0.4,1.8714286,34.34
2,1990-01-15,2.5,5.7000003,34.36
3,1990-01-22,16.0,6.2428575,34.35
4,1990-01-29,2.3,6.457143,34.3
5,1990-02-05,6.7000003,6.0,34.41
6,1990-02-12,16.0,3.7142856,34.4
7,1990-02-19,0.5,9.599999,34.4
8,1990-02-26,36.4,4.0,34.52
9,1990-03-05,9.099999,8.1285715,34.51
10,1990-03-12,0.0,7.3142858,34.52
11,1990-03-19,2.5,9.957143,34.52
12,1990-03-26,0.6,7.057143,34.515
13,1990-04-02,1.1,6.3857145,34.51
14,1990-04-09,10.0,6.2000003,34.5
15,1990-04-16,4.9,8.571428,34.44
16,1990-04-23,7.1,9.5,34.32
17,1990-04-30,0.0,15.885715,34.35
18,1990-05-07,0.90000004,15.471429,34.36
19,1990-05-14,1.9,13.385714,34.28
20,1990-05-21,0.8,13.485715,34.28
21,1990-05-28,10.9,14.185715,34.275
22,1990-06-04,43.6,13.2,34.27
23,1990-06-11,0.2,14.185715,34.36
24,1990-06-18,2.6,17.657143,34.4
25,1990-06-25,17.3,20.657145,34.4
26,1990-07-02,16.1,15.071428,34.43
27,1990-07-09,4.4,16.628572,34.35
28,1990-07-16,0.7,17.342855,34.36
29,1990-07-23,0.1,18.185713,34.29
30,1990-07-30,0.3,22.942858,34.22
31,1990-08-06,0.8,18.457142,34.2
32,1990-08-13,23.800001,17.871428,34.19
33,1990-08-20,14.1,17.071428,34.2
34,1990-08-27,30.1,18.9,34.21
35,1990-09-03,10.1,13.385714,34.22
36,1990-09-10,7.0,12.042857,34.24
37,1990-09-17,10.7,11.242857,34.22
38,1990-09-24,17.4,11.571428,34.22
39,1990-10-01,7.4,12.300001,34.22
40,1990-10-08,0.9,10.457143,34.21
41,1990-10-15,0.2,12.085714,34.18
42,1990-10-22,12.8,5.5142856,34.15
43,1990-10-29,15.0,7.0,34.17
44,1990-11-05,2.8,4.714286,34.19
45,1990-11-12,19.0,8.942857,34.18
46,1990-11-19,9.8,3.042857,34.2
47,1990-11-26,5.4,1.1999999,34.225
48,1990-12-03,3.8,-0.1571429,34.25
49,1990-12-10,17.1,0.4,34.26
50,1990-12-17,4.5,1.0,34.34
51,1990-12-24,13.7,3.7857144,34.37
52,1990-12-31,14.3,5.2285714,34.49
53,1991-01-07,10.6,5.8285713,34.53
54,1991-01-14,0.1,-3.142857,34.52
55,1991-01-21,1.9,0.88571423,34.5
56,1991-01-28,0.1,-4.214286,34.495
57,1991-02-04,7.4,-7.0,34.49
58,1991-02-11,7.5,-3.8142858,34.47
59,1991-02-18,1.2,1.7714285,34.47
60,1991-02-25,0.0,2.3857143,34.45
61,1991-03-04,0.5,6.2714286,34.45
62,1991-03-11,2.1,9.6285715,34.47
63,1991-03-18,25.3,8.885715,34.47
64,1991-03-25,0.0,3.042857,34.52
65,1991-04-01,5.4,9.071428,34.5
66,1991-04-08,0.7,9.914286,34.47
67,1991-04-15,3.3999999,3.5285716,34.47
68,1991-04-22,2.3,5.9000006,34.48
69,1991-04-29,8.5,6.9857144,34.44
70,1991-05-06,4.2,9.157143,34.43
71,1991-05-13,7.4,8.985715,34.42
72,1991-05-20,3.3000002,11.342857,34.4
73,1991-05-27,0.0,12.985715,34.385
74,1991-06-03,7.8,12.028571,34.37
75,1991-06-10,10.200001,14.7,34.33
76,1991-06-17,23.4,15.042857,34.33
77,1991-06-24,17.6,15.042857,34.31
78,1991-07-01,0.2,21.47143,34.31
79,1991-07-08,4.1,21.571428,34.26
80,1991-07-15,0.2,17.1,34.27
81,1991-07-22,12.0,17.571428,34.25
82,1991-07-29,16.0,19.857143,34.16
83,1991-08-05,7.5,21.314285,34.14
84,1991-08-12,1.2,17.242857,34.12
85,1991-08-19,4.5,17.014286,34.08
86,1991-08-26,0.0,15.742857,34.075
87,1991-09-02,1.0,16.371428,34.07
88,1991-09-09,0.3,13.714286,34.03
89,1991-09-16,12.4,15.357142,34.01
90,1991-09-23,1.7,14.885714,34.0
91,1991-09-30,8.400001,12.228571,34.0
92,1991-10-07,4.2,13.2,33.97
93,1991-10-14,6.6,8.9,33.95
94,1991-10-21,2.3,3.9285715,33.95
95,1991-10-28,5.7999997,3.857143,33.95
96,1991-11-04,20.7,6.1142855,33.95
97,1991-11-11,5.8,4.8857145,34.0
98,1991-11-18,4.6000004,1.6285714,34.05
99,1991-11-25,0.4,1.4714286,34.06
100,1991-12-02,3.8999999,0.6571428,34.06
101,1991-12-09,0.0,-4.4428573,34.09
