,Date,pr,tas,GWL
123,1992-05-11,3.7,13.5,69.36
124,1992-05-18,0.0,18.185715,69.38
125,1992-05-25,0.0,17.257143,69.26
126,1992-06-01,11.3,20.171429,69.13
127,1992-06-08,4.6,16.842857,69.03
128,1992-06-15,1.9,17.157143,69.03
129,1992-06-22,0.0,18.385714,68.98
130,1992-06-29,29.7,19.928572,68.89
131,1992-07-06,11.8,19.185715,68.97
132,1992-07-13,15.4,17.957142,68.95
133,1992-07-20,7.6000004,21.014286,68.95
134,1992-07-27,9.7,18.842855,68.915
135,1992-08-03,1.6,20.557142,68.88
136,1992-08-10,17.8,17.157143,68.84
137,1992-08-17,11.5,16.27143,68.84
138,1992-08-24,19.6,17.6,68.87
139,1992-08-31,32.7,12.528571,68.93
140,1992-09-07,1.0,14.028571,68.97
141,1992-09-14,0.2,13.485715,68.93
142,1992-09-21,0.1,14.900001,68.9
143,1992-09-28,0.0,11.5,68.89
144,1992-10-05,24.599998,9.1,68.91
145,1992-10-12,4.1,4.4714284,68.97
146,1992-10-19,25.3,5.2000003,68.97
147,1992-10-26,7.8,3.5857143,69.005
148,1992-11-02,12.5,7.3857145,69.04
149,1992-11-09,26.699999,3.7285714,69.06
150,1992-11-16,19.1,4.114286,69.19
151,1992-11-23,25.4,5.3714285,69.25
152,1992-11-30,12.1,4.928571,69.38
153,1992-12-07,15.5,2.857143,69.39
154,1992-12-14,6.0,4.0571427,69.39
155,1992-12-21,0.1,-1.7428571,69.48
156,1992-12-28,0.0,-3.8428574,69.4
157,1993-01-04,19.0,1.6142857,69.32
158,1993-01-11,10.900001,7.1142855,69.34
159,1993-01-18,45.4,6.085714,69.58
160,1993-01-25,22.900002,-1.6142856,69.58
161,1993-02-01,5.8,0.9428572,69.47
162,1993-02-08,1.6,1.3428571,69.56
163,1993-02-15,23.2,1.6857144,69.49
164,1993-02-22,1.7,-2.1142857,69.52
165,1993-03-01,2.3,0.5857143,69.48
166,1993-03-08,0.0,4.1285715,69.58
167,1993-03-15,3.4,7.714286,69.46
168,1993-03-22,9.3,3.9285715,69.43
169,1993-03-29,0.0,4.642857,69.38
170,1993-04-05,12.8,5.042857,69.36
171,1993-04-12,5.3,6.7428575,69.31
172,1993-04-19,13.8,12.928572,69.28
173,1993-04-26,4.0,17.642857,69.245
174,1993-05-03,1.1,10.557143,69.21
175,1993-05-10,3.7,15.242857,69.14
176,1993-05-17,14.6,16.9,69.13
177,1993-05-24,20.7,13.414286,69.13
178,1993-05-31,6.6,14.800001,69.18
179,1993-06-07,55.0,17.3,69.12
