,Date,pr,tas,GWL
0,1990-01-01,1.0,-0.7285714,29.59
1,1990-01-08,3.3,3.8714287,29.55
2,1990-01-15,12.6,6.1857142,29.56
3,1990-01-22,26.4,5.7428575,29.57
4,1990-01-29,4.9,6.057143,29.59
5,1990-02-05,10.9,6.6285715,29.64
6,1990-02-12,13.4,2.7285714,29.68
7,1990-02-19,2.8,9.385714,29.71
8,1990-02-26,36.5,3.8999999,29.71
9,1990-03-05,21.5,7.2999997,29.73
10,1990-03-12,0.9,7.8857145,29.76
11,1990-03-19,4.8,8.685714,29.78
12,1990-03-26,0.0,6.8857145,29.76
13,1990-04-02,0.3,5.7714286,29.74
14,1990-04-09,10.4,6.7285714,29.7
15,1990-04-16,8.9,8.1,29.66
16,1990-04-23,6.7,9.642858,29.57
17,1990-04-30,0.0,15.485715,29.55
18,1990-05-07,25.5,15.471429,29.53
19,1990-05-14,10.900001,11.942857,29.5
20,1990-05-21,0.1,11.32857,29.46
21,1990-05-28,6.0,13.357142,29.43
22,1990-06-04,40.6,13.257143,29.4
23,1990-06-11,0.0,13.385714,29.49
24,1990-06-18,14.900001,16.371428,29.58
25,1990-06-25,13.599999,18.27143,29.62
26,1990-07-02,15.5,14.257143,29.56
27,1990-07-09,4.2,15.685715,29.57
28,1990-07-16,0.4,16.371428,29.47
29,1990-07-23,4.0,17.857143,29.41
30,1990-07-30,0.0,21.485714,29.39
31,1990-08-06,22.5,16.371428,29.36
32,1990-08-13,36.8,17.414286,29.34
33,1990-08-20,20.0,16.114286,29.32
34,1990-08-27,8.2,18.157143,29.29
35,1990-09-03,36.1,13.171428,29.26
36,1990-09-10,4.4,12.928572,29.3
37,1990-09-17,28.4,10.757143,29.35
38,1990-09-24,19.3,10.785714,29.34
39,1990-10-01,15.200001,12.514285,29.33
40,1990-10-08,0.0,12.242857,29.3
41,1990-10-15,0.0,12.8,29.29
42,1990-10-22,8.3,6.7428575,29.28
43,1990-10-29,30.2,6.1142855,29.37
44,1990-11-05,2.6,4.3285713,29.38
45,1990-11-12,31.600002,8.242857,29.39
46,1990-11-19,16.9,3.1000001,29.45
47,1990-11-26,10.400001,2.3714287,29.495
48,1990-12-03,6.0,1.3571428,29.54
49,1990-12-10,10.5,1.5571429,29.65
50,1990-12-17,7.2999997,1.1428572,29.69
51,1990-12-24,25.0,3.1714287,29.73
52,1990-12-31,17.9,4.9,29.82
53,1991-01-07,6.4,5.1714287,29.89
54,1991-01-14,3.8,-0.94285715,29.86
55,1991-01-21,2.8,2.3,29.78
56,1991-01-28,0.0,-3.0571427,29.775
57,1991-02-04,12.8,-4.9,29.77
58,1991-02-11,11.5,-2.8285713,29.75
59,1991-02-18,7.3,2.1857142,29.7
60,1991-02-25,3.5,2.2285714,29.68
61,1991-03-04,1.7,5.6285715,29.76
62,1991-03-11,0.0,8.528571,29.82
63,1991-03-18,13.400001,7.042857,29.86
64,1991-03-25,1.2,4.3428574,29.92
65,1991-04-01,7.2,8.857142,29.78
66,1991-04-08,2.2,10.685715,29.79
67,1991-04-15,3.2,3.7,29.68
68,1991-04-22,9.3,6.0,29.65
69,1991-04-29,16.9,6.557143,29.64
70,1991-05-06,3.4,9.085714,29.66
71,1991-05-13,10.4,9.171428,29.67
72,1991-05-20,0.4,10.985715,29.62
73,1991-05-27,0.6,11.957143,29.6
74,1991-06-03,17.4,11.657143,29.58
75,1991-06-10,34.8,12.3714285,29.51
76,1991-06-17,12.4,13.971429,29.49
77,1991-06-24,46.9,14.257143,29.47
78,1991-07-01,0.3,20.842855,29.44
79,1991-07-08,5.2999997,19.842855,29.39
80,1991-07-15,16.5,15.8714285,29.36
81,1991-07-22,9.5,17.042858,29.32
82,1991-07-29,13.5,20.071428,29.28
83,1991-08-05,20.7,19.97143,29.39
84,1991-08-12,8.0,16.199999,29.36
85,1991-08-19,3.9,16.657145,29.33
86,1991-08-26,8.599999,16.157143,29.3
87,1991-09-02,0.6,16.042856,29.27
88,1991-09-09,0.0,14.142858,29.24
89,1991-09-16,9.2,14.171428,29.22
90,1991-09-23,17.5,13.685715,29.24
91,1991-09-30,13.5,11.985715,29.24
92,1991-10-07,3.6,13.257143,29.23
93,1991-10-14,24.699999,9.142858,29.23
94,1991-10-21,0.8,5.514286,29.23
95,1991-10-28,10.5,4.9714284,29.245
96,1991-11-04,29.400002,5.8142858,29.26
97,1991-11-11,10.5,4.857143,29.27
98,1991-11-18,2.8,3.0714285,29.36
99,1991-11-25,2.3999999,2.7142856,29.34
100,1991-12-02,0.1,2.0428572,29.35
101,1991-12-09,0.1,-0.62857145,29.36
102,1991-12-16,42.699997,2.5571427,29.36
103,1991-12-23,16.3,4.2571425,29.41
104,1991-12-30,7.4,4.9,29.44
105,1992-01-06,9.7,3.1571429,29.47
